id,instruction_target_image,instruction_prompt,source,translate,category,object,,
edit_941,image_edit_magic_data/image_941.png,replace the door with a modern one,image_edit_meta,请将门更换成现代风格的。,Local,门,,
edit_942,image_edit_magic_data/image_942.png,make her outfit pink,image_edit_meta,把她的衣服变成粉色。,Local,她的衣服,,
edit_943,image_edit_magic_data/image_943.png,replace the lettuce with kale,image_edit_meta,请将生菜换成羽衣甘蓝。,Local,生菜,,
edit_944,image_edit_magic_data/image_944.png,colorize the portrait,image_edit_meta,为肖像上色,Local,无修改物体,,
edit_945,image_edit_magic_data/image_945.png,paint the wine green,image_edit_meta,将葡萄酒涂成绿色,Local,葡萄酒,,
edit_946,image_edit_magic_data/image_946.png,dye the dreadlocks blonde,image_edit_meta,将辫子染成金色。,Local,辫子,,
edit_947,image_edit_magic_data/image_947.png,paint the woman's dress purple,image_edit_meta,把女人的裙子涂成紫色。,Local,女人的裙子,,
edit_948,image_edit_magic_data/image_948.png,adorn the woman with gold jewelry,image_edit_meta,用黄金首饰装饰女人,Addition,无修改物体,,
edit_949,image_edit_magic_data/image_949.png,make the forest pink,image_edit_meta,把森林染成粉红色,background,无修改物体,,
edit_950,image_edit_magic_data/image_950.png,make the dress blue,image_edit_meta,把裙子做成蓝色。,Local,裙子,,
edit_951,image_edit_magic_data/image_951.png,make the girl's bodysuit red,image_edit_meta,请把女孩的紧身衣涂成红色。,Local,女孩的紧身衣,,
edit_952,image_edit_magic_data/image_952.png,paint her dress green,image_edit_meta,把她的裙子涂成绿色。,Local,裙子,,
edit_953,image_edit_magic_data/image_953.png,paint the swimsuit red,image_edit_meta,把泳衣涂成红色。,Local,泳衣,,
edit_954,image_edit_magic_data/image_954.png,change the table to a tree,image_edit_meta,把桌子变成树,Local,桌子,,
edit_955,image_edit_magic_data/image_955.png,give the kid a mohawk,image_edit_meta,给那孩子理个莫西干头。,Local,那孩子,,
edit_956,image_edit_magic_data/image_956.png,change the skirt to a rainbow color,image_edit_meta,将裙子换成彩虹色。,Local,裙子,,
edit_957,image_edit_magic_data/image_957.png,dye the bench green,image_edit_meta,把长凳染成绿色,Local,长凳,,
edit_958,image_edit_magic_data/image_958.png,colorize the photo,image_edit_meta,给照片上色,Global,无修改物体,,
edit_959,image_edit_magic_data/image_959.png,make the mother and son's skin blue,image_edit_meta,将母亲和儿子的皮肤变成蓝色。,Local,母亲和儿子,,
edit_960,image_edit_magic_data/image_960.png,make the jacket sparkly,image_edit_meta,让夹克闪闪发光,Local,夹克,,
edit_961,image_edit_magic_data/image_961.png,paint their coats golden.,image_edit_meta,将他们的外套涂成金色。,Local,外套,,
edit_962,image_edit_magic_data/image_962.png,change the dress to yellow,image_edit_meta,把衣服换成黄色。,Local,衣服,,
edit_963,image_edit_magic_data/image_963.png,make her dress pink,image_edit_meta,把她的裙子做成粉色。,Local,裙子,,
edit_964,image_edit_magic_data/image_964.png,replace nightwear with pajamas,image_edit_meta,将睡袍替换为睡衣。,Local,睡袍,,
edit_965,image_edit_magic_data/image_965.png,make her hair curly,image_edit_meta,使她的头发卷曲,Local,头发,,
edit_966,image_edit_magic_data/image_966.png,fill their t-shirts with rainbow colors,image_edit_meta,请将他们的T恤填满彩虹色。,Local,T恤,,
edit_967,image_edit_magic_data/image_967.png,replace the book with a laptop,image_edit_meta,将书本换成笔记本电脑,Local,书本,,
edit_968,image_edit_magic_data/image_968.png,cover the girl's hair with flowers,image_edit_meta,用花朵覆盖女孩的头发,Addition,无修改物体,,
edit_969,image_edit_magic_data/image_969.png,change the girl's hair to red,image_edit_meta,把女孩的头发染成红色。,Local,女孩的头发,,
edit_970,image_edit_magic_data/image_970.png,make the mask a superhero mask,image_edit_meta,把这个面具做成超级英雄面具。,Local,面具,,
edit_971,image_edit_magic_data/image_971.png,make her coat blue,image_edit_meta,把她的外套涂成蓝色。,Local,她的外套,,
edit_972,image_edit_magic_data/image_972.png,dye the costume pink,image_edit_meta,将服装染成粉色。,Local,服装,,
edit_973,image_edit_magic_data/image_973.png,color the guitar red,image_edit_meta,把吉他涂成红色。,Local,吉他,,
edit_974,image_edit_magic_data/image_974.png,replace the ball with a globe,image_edit_meta,将球替换为地球仪。,Local,球,,
edit_975,image_edit_magic_data/image_975.png,replace the brown pants with black pants,image_edit_meta,请把棕色的裤子换成黑色的裤子。,Local,棕色的裤子,,
edit_976,image_edit_magic_data/image_976.png,replace bacon with sausage,image_edit_meta,将培根换成香肠,Local,培根,,
edit_977,image_edit_magic_data/image_977.png,cover the vase with rainbow stripes,image_edit_meta,请用彩虹条纹覆盖花瓶。,Local,花瓶,,
edit_978,image_edit_magic_data/image_978.png,make the dress pink,image_edit_meta,把裙子做成粉色。,Local,裙子,,
edit_979,image_edit_magic_data/image_979.png,paint the cupcakes green,image_edit_meta,把纸杯蛋糕涂成绿色。,Local,纸杯蛋糕,,
edit_980,image_edit_magic_data/image_980.png,make the coat golden.,image_edit_meta,请把外套变成金色。,Local,外套,,
edit_981,image_edit_magic_data/image_981.png,paint the trekker's jacket blue,image_edit_meta,把旅行者的夹克涂成蓝色。,Local,旅行者的夹克,,
edit_982,image_edit_magic_data/image_982.png,dye the hair pink,image_edit_meta,染粉色的头发,Local,头发,,
edit_983,image_edit_magic_data/image_983.png,make them smile,image_edit_meta,让他们笑,Local,他们的脸,,
edit_984,image_edit_magic_data/image_984.png,make the mother's dress blue,image_edit_meta,把妈妈的裙子涂成蓝色。,Local,妈妈的裙子,,
edit_985,image_edit_magic_data/image_985.png,make the foliage pink,image_edit_meta,将树叶变成粉红色,background,无修改物体,,
edit_986,image_edit_magic_data/image_986.png,dye the dress pink,image_edit_meta,把裙子染成粉色。,Local,裙子,,
edit_987,image_edit_magic_data/image_987.png,fill the monkey's fur with purple,image_edit_meta,请将猴子的毛皮填充成紫色。,Local,猴子的毛皮,,
edit_988,image_edit_magic_data/image_988.png,paint the plate blue,image_edit_meta,把盘子涂成蓝色。,Local,盘子,,
edit_989,image_edit_magic_data/image_989.png,fill the trophy with glitter,image_edit_meta,请用闪光粉装满奖杯。,Local,奖杯,,
edit_990,image_edit_magic_data/image_990.png,replace the girl's dress with a modern outfit,image_edit_meta,将女孩的连衣裙换成现代服装,Local,女孩的连衣裙,,
edit_991,image_edit_magic_data/image_991.png,paint the vegetables in a rainbow of colors,image_edit_meta,将蔬菜涂上彩虹般的颜色。,Local,蔬菜,,
edit_992,image_edit_magic_data/image_992.png,paint the robots pink,image_edit_meta,将机器人涂成粉色。,Local,机器人,,
edit_993,image_edit_magic_data/image_993.png,make his shirt pink,image_edit_meta,把他的衬衫染成粉色。,Local,衬衫,,
edit_994,image_edit_magic_data/image_994.png,change the girl's dress to black,image_edit_meta,把女孩的裙子换成黑色。,Local,女孩的裙子,,
edit_995,image_edit_magic_data/image_995.png,dye the girl's jacket red,image_edit_meta,把女孩的夹克染成红色。,Local,女孩的夹克,,
edit_996,image_edit_magic_data/image_996.png,replace the flowers with butterflies,image_edit_meta,请将花朵替换为蝴蝶。,Local,花朵,,
edit_997,image_edit_magic_data/image_997.png,replace the sword with a paintbrush,image_edit_meta,将剑换成画笔,Local,剑,,
edit_998,image_edit_magic_data/image_998.png,dye the dog's fur blue,image_edit_meta,把狗的毛染成蓝色。,Local,狗的毛,,
edit_999,image_edit_magic_data/image_999.png,paint the girl's dress black,image_edit_meta,把女孩的裙子涂成黑色。,Local,女孩的裙子,,
edit_1000,image_edit_magic_data/image_1000.png,make the train green,image_edit_meta,把火车涂成绿色,Local,火车,,
edit_1001,image_edit_magic_data/image_1001.png,make the bread a sandwich,image_edit_meta,把面包做成三明治。,Local,面包,,
edit_1002,image_edit_magic_data/image_1002.png,replace the woman's hair with a ponytail,image_edit_meta,将女人的头发换成马尾辫。,Local,女人的头发,,
edit_1003,image_edit_magic_data/image_1003.png,cover the tattoo with a band-aid,image_edit_meta,用创可贴遮住纹身。,Addition,无修改物体,,
edit_1004,image_edit_magic_data/image_1004.png,change the girl's sword to a paintbrush,image_edit_meta,把女孩的剑换成画笔。,Local,女孩的剑,,
edit_1005,image_edit_magic_data/image_1005.png,change the color of the festival decorations to purple,image_edit_meta,将节日装饰的颜色改为紫色。,Local,节日装饰,,
edit_1006,image_edit_magic_data/image_1006.png,change the suit color to navy blue,image_edit_meta,将西装颜色改为深蓝色。,Local,西装,,
edit_1007,image_edit_magic_data/image_1007.png,make the girl's hair curly,image_edit_meta,把女孩的头发弄卷曲,Local,女孩的头发,,
edit_1008,image_edit_magic_data/image_1008.png,dye his hair blonde,image_edit_meta,把他的头发染成金色。,Local,头发,,
edit_1009,image_edit_magic_data/image_1009.png,dye the hair blue,image_edit_meta,染发成蓝色,Local,头发,,
edit_1010,image_edit_magic_data/image_1010.png,make her dress blue,image_edit_meta,把她的裙子变成蓝色。,Local,裙子,,
edit_1011,image_edit_magic_data/image_1011.png,make her hair curly,image_edit_meta,使她的头发卷曲,Local,头发,,
edit_1012,image_edit_magic_data/image_1012.png,fill her jacket with flowers.,image_edit_meta,用花填满她的夹克。,Addition,无修改物体,,
edit_1013,image_edit_magic_data/image_1013.png,paint the man's clothes orange,image_edit_meta,把那个男人的衣服涂成橙色。,Local,男人的衣服,,
edit_1014,image_edit_magic_data/image_1014.png,make the dress sparkly,image_edit_meta,让裙子变得闪闪发光,Local,裙子,,
edit_1015,image_edit_magic_data/image_1015.png,make the toy car pink,image_edit_meta,请把玩具车涂成粉色。,Local,玩具车,,
edit_1016,image_edit_magic_data/image_1016.png,paint her hair blonde,image_edit_meta,把她的头发染成金色。,Local,头发,,
edit_1017,image_edit_magic_data/image_1017.png,change their clothes to modern style,image_edit_meta,把他们的衣服换成现代风格。,Local,他们的衣服,,
edit_1018,image_edit_magic_data/image_1018.png,change the dress to purple,image_edit_meta,把衣服换成紫色。,Local,衣服,,
edit_1019,image_edit_magic_data/image_1019.png,make her coat dark blue,image_edit_meta,把她的外套变成深蓝色。,Local,她的外套,,
edit_1020,image_edit_magic_data/image_1020.png,replace the fish with a giant pizza,image_edit_meta,请把鱼换成一个大披萨。,Local,鱼,,
edit_1021,image_edit_magic_data/image_1021.png,make the silos taller,image_edit_meta,请把筒仓建得更高。,Local,筒仓,,
edit_1022,image_edit_magic_data/image_1022.png,make the guitar neon green.,image_edit_meta,请把吉他涂成霓虹绿。,Local,吉他,,
edit_1023,image_edit_magic_data/image_1023.png,make one of the women's hair blue,image_edit_meta,把其中一个女人的头发染成蓝色。,Local,其中一个女人的头发,,
edit_1024,image_edit_magic_data/image_1024.png,paint the snow blue,image_edit_meta,将雪涂成蓝色,Global,无修改物体,,
edit_1025,image_edit_magic_data/image_1025.png,cover the cupid's wings with glitter,image_edit_meta,用闪光粉覆盖丘比特的翅膀。,Local,丘比特的翅膀,,
edit_1026,image_edit_magic_data/image_1026.png,paint the dress green,image_edit_meta,把裙子涂成绿色,Local,裙子,,
edit_1027,image_edit_magic_data/image_1027.png,replace the plate with a red plate,image_edit_meta,请用红色的盘子替换这个盘子。,Local,盘子,,
edit_1028,image_edit_magic_data/image_1028.png,paint the flower yellow,image_edit_meta,把花涂成黄色。,Local,花,,
edit_1029,image_edit_magic_data/image_1029.png,make her smile bigger.,image_edit_meta,让她笑得更灿烂。,Local,她的脸,,
edit_1030,image_edit_magic_data/image_1030.png,paint the houses and churches green,image_edit_meta,将房屋和教堂涂成绿色。,Local,房屋，教堂,,
edit_1031,image_edit_magic_data/image_1031.png,make the earring sparkle,image_edit_meta,让耳环闪闪发光,Local,耳环,,
edit_1032,image_edit_magic_data/image_1032.png,make her dress black,image_edit_meta,把她的裙子做成黑色。,Local,裙子,,
edit_1033,image_edit_magic_data/image_1033.png,exchange their suits,image_edit_meta,交换他们的西装,Local,西装,,
edit_1034,image_edit_magic_data/image_1034.png,knit a scarf for her,image_edit_meta,为她织一条围巾。,Addition,无修改物体,,
edit_1035,image_edit_magic_data/image_1035.png,put a crown on the woman,image_edit_meta,请给那位女士戴上皇冠。,Addition,无修改物体,,
edit_1036,image_edit_magic_data/image_1036.png,make the balloons purple,image_edit_meta,请把气球做成紫色。,Local,气球,,
edit_1037,image_edit_magic_data/image_1037.png,tan the couple's skin,image_edit_meta,这对夫妇的皮肤晒黑了。,Local,这对夫妇的皮肤,,
edit_1038,image_edit_magic_data/image_1038.png,make the dress gold,image_edit_meta,把裙子变成金色。,Local,裙子,,
edit_1039,image_edit_magic_data/image_1039.png,paint the bag blue,image_edit_meta,把包涂成蓝色。,Local,包,,
edit_1040,image_edit_magic_data/image_1040.png,fill the room with books,image_edit_meta,用书填满房间,Addition,无修改物体,,
edit_1041,image_edit_magic_data/image_1041.png,change the smartphone to a rose,image_edit_meta,把智能手机变成一朵玫瑰。,Local,智能手机,,
edit_1042,image_edit_magic_data/image_1042.png,fill the girl's hat with flowers,image_edit_meta,把女孩的帽子装满花,Addition,无修改物体,,
edit_1043,image_edit_magic_data/image_1043.png,fill the hat with colorful patterns,image_edit_meta,请用彩色图案填满帽子。,Local,帽子,,
edit_1044,image_edit_magic_data/image_1044.png,paint the man's shirt green,image_edit_meta,把那个男人的衬衫涂成绿色。,Local,男人的衬衫,,
edit_1045,image_edit_magic_data/image_1045.png,fill the dress with colorful patterns,image_edit_meta,请为这条裙子填充上多彩的图案。,Local,裙子,,
edit_1046,image_edit_magic_data/image_1046.png,give the warrior a top hat,image_edit_meta,请给勇士一顶高帽。,Addition,无修改物体,,
edit_1047,image_edit_magic_data/image_1047.png,replace hijabs with tiaras,image_edit_meta,将头巾换成皇冠,Local,头巾,,
edit_1048,image_edit_magic_data/image_1048.png,make her dress sparkly,image_edit_meta,让她的裙子闪闪发光,Local,裙子,,
edit_1049,image_edit_magic_data/image_1049.png,paint the dress blue,image_edit_meta,将裙子涂成蓝色。,Local,裙子,,
edit_1050,image_edit_magic_data/image_1050.png,make the dog black,image_edit_meta,把狗涂成黑色。,Local,狗,,
edit_1051,image_edit_magic_data/image_1051.png,have a pink sapphire instead of diamond,image_edit_meta,有颗粉红色的蓝宝石，而不是钻石。,Local,钻石,,
edit_1052,image_edit_magic_data/image_1052.png,remove the glasses,image_edit_meta,摘下眼镜,Remove,眼镜,,
edit_1053,image_edit_magic_data/image_1053.png,add a bow tie to the dog,image_edit_meta,给狗加上一个蝴蝶结。,Addition,无修改物体,,
edit_1054,image_edit_magic_data/image_1054.png,remove the sunset,image_edit_meta,移除日落,Remove,日落,,
edit_1055,image_edit_magic_data/image_1055.png,remove the ivy,image_edit_meta,清除常春藤,Remove,常春藤,,
edit_1056,image_edit_magic_data/image_1056.png,without the accessories,image_edit_meta,不要附加配饰。,Remove,配饰,,
edit_1057,image_edit_magic_data/image_1057.png,shave the beard and cut the hair,image_edit_meta,剃胡须，剪头发。,Remove,胡须，头发,,
edit_1058,image_edit_magic_data/image_1058.png,remove the vest,image_edit_meta,脱掉背心,Remove,背心,,
edit_1059,image_edit_magic_data/image_1059.png,remove the digital tablet,image_edit_meta,请取出数字平板。,Remove,数字平板,,
edit_1060,image_edit_magic_data/image_1060.png,remove the leather jacket,image_edit_meta,脱掉皮夹克,Remove,皮夹克,,
edit_1061,image_edit_magic_data/image_1061.png,remove the beard and mustache,image_edit_meta,剃掉胡须和髭须,Remove,胡须和髭须,,
edit_1062,image_edit_magic_data/image_1062.png,remove the bridge,image_edit_meta,拆除桥梁,Remove,桥梁,,
edit_1063,image_edit_magic_data/image_1063.png,get rid of the young man,image_edit_meta,摆脱那个年轻人,Remove,那个年轻人,,
edit_1064,image_edit_magic_data/image_1064.png,remove one of the women,image_edit_meta,请移除其中一名女性。,Remove,其中一名女性,,
edit_1065,image_edit_magic_data/image_1065.png,remove the butterfly,image_edit_meta,请把这个蝴蝶拿走。,Remove,蝴蝶,,
edit_1066,image_edit_magic_data/image_1066.png,remove the tattoo,image_edit_meta,去除纹身,Remove,纹身,,
edit_1067,image_edit_magic_data/image_1067.png,get rid of the sunglasses,image_edit_meta,摘掉墨镜,Remove,墨镜,,
edit_1068,image_edit_magic_data/image_1068.png,remove the coffee cup,image_edit_meta,拿掉咖啡杯,Remove,咖啡杯,,
edit_1069,image_edit_magic_data/image_1069.png,get rid of the grooming table,image_edit_meta,扔掉梳妆台,Remove,梳妆台,,
edit_1070,image_edit_magic_data/image_1070.png,remove the sign,image_edit_meta,移除标志,Remove,标志,,
edit_1071,image_edit_magic_data/image_1071.png,eliminate the glasses and the tattoo,image_edit_meta,消除眼镜和纹身,Remove,眼镜，纹身,,
edit_1072,image_edit_magic_data/image_1072.png,remove the soda,image_edit_meta,请把汽水拿走。,Remove,汽水,,
edit_1073,image_edit_magic_data/image_1073.png,get rid of the dog,image_edit_meta,扔掉那只狗,Remove,狗,,
edit_1074,image_edit_magic_data/image_1074.png,without the white mountains,image_edit_meta,删除白色的山,Remove,白色的山,,
edit_1075,image_edit_magic_data/image_1075.png,remove the polka dots,image_edit_meta,去掉波点,Remove,波点,,
edit_1076,image_edit_magic_data/image_1076.png,remove the drinks,image_edit_meta,拿走饮料,Remove,饮料,,
edit_1077,image_edit_magic_data/image_1077.png,shave the beard,image_edit_meta,剃胡子,Remove,胡子,,
edit_1078,image_edit_magic_data/image_1078.png,get rid of the young woman,image_edit_meta,摆脱那个年轻女子,Remove,年轻女子,,
edit_1079,image_edit_magic_data/image_1079.png,delete the table,image_edit_meta,挪走桌子,Remove,桌子,,
edit_1080,image_edit_magic_data/image_1080.png,remove the headscarf,image_edit_meta,摘下头巾,Remove,头巾,,
edit_1081,image_edit_magic_data/image_1081.png,remove the trophy,image_edit_meta,拿掉奖杯,Remove,奖杯,,
edit_1082,image_edit_magic_data/image_1082.png,remove the trophy,image_edit_meta,拿掉奖杯,Remove,奖杯,,
edit_1083,image_edit_magic_data/image_1083.png,remove the bag of bread,image_edit_meta,请把面包袋拿走。,Remove,面包袋,,
edit_1084,image_edit_magic_data/image_1084.png,make the couple be aliens,image_edit_meta,让这对夫妇成为外星人。,Local,这对夫妇,,
edit_1085,image_edit_magic_data/image_1085.png,get rid of the muffin,image_edit_meta,去掉小蛋糕,Remove,小蛋糕,,
edit_1086,image_edit_magic_data/image_1086.png,make her hair darker,image_edit_meta,把她的头发染深一点。,Local,头发,,
edit_1087,image_edit_magic_data/image_1087.png,change the tree to a giant mushroom,image_edit_meta,把树变成一个巨大的蘑菇。,Local,树,,
edit_1088,image_edit_magic_data/image_1088.png,set them in a snowy place,image_edit_meta,让他们在冰雪的环境里,Global,无修改物体,,
edit_1089,image_edit_magic_data/image_1089.png,set the pool to be filled with juice,image_edit_meta,请将游泳池设置为装满果汁。,Background,无修改物体,,
edit_1090,image_edit_magic_data/image_1090.png,she's now a superhero,image_edit_meta,她现在是一位超级英雄。,Local,她,,
edit_1091,image_edit_magic_data/image_1091.png,replace the black dress with a colorful one,image_edit_meta,请将黑色连衣裙换成彩色的。,Local,黑色连衣裙,,
edit_1092,image_edit_magic_data/image_1092.png,have the statue be made of ice,image_edit_meta,请将雕像制成冰的。,Local,雕像,,
edit_1093,image_edit_magic_data/image_1093.png,transform the background to a cozy living room,image_edit_meta,将背景转换为舒适的客厅,Background,无修改物体,,
edit_1094,image_edit_magic_data/image_1094.png,transform the moths into butterflies,image_edit_meta,将飞蛾转化为蝴蝶。,Local,飞蛾,,
edit_1095,image_edit_magic_data/image_1095.png,change the drink to juice,image_edit_meta,请将饮料换成果汁。,Local,饮料,,
edit_1096,image_edit_magic_data/image_1096.png,take the family to a beach,image_edit_meta,带这一家人去海滩。,Global,无修改物体,,
edit_1097,image_edit_magic_data/image_1097.png,change the atmosphere to a dark and mysterious forest,image_edit_meta,将气氛变为阴暗而神秘的森林。,Global,无修改物体,,
edit_1098,image_edit_magic_data/image_1098.png,have them be in a futuristic city,image_edit_meta,让他们处于一个未来城市中。,Global,无修改物体,,
edit_1099,image_edit_magic_data/image_1099.png,have them drinking tea,image_edit_meta,让他们喝喝茶。,Local,酒,,
edit_1100,image_edit_magic_data/image_1100.png,turn into a painting,image_edit_meta,变成一幅画,Global,无修改物体,,
edit_1101,image_edit_magic_data/image_1101.png,turn them into vampires,image_edit_meta,把他们变成吸血鬼。,Local,他们,,
edit_1102,image_edit_magic_data/image_1102.png,set the girl in a futuristic city,image_edit_meta,将女孩置于未来城市中,Global,无修改物体,,
edit_1103,image_edit_magic_data/image_1103.png,change the street to a forest,image_edit_meta,将街道改造成森林,Background,无修改物体,,
edit_1104,image_edit_magic_data/image_1104.png,place him in a futuristic city,image_edit_meta,将他置于一个未来城市中。,Global,无修改物体,,
edit_1105,image_edit_magic_data/image_1105.png,make it look like a watercolor painting,image_edit_meta,请把它弄得像水彩画一样。,Global,无修改物体,,
edit_1106,image_edit_magic_data/image_1106.png,convert the flowers to butterflies,image_edit_meta,将花朵转化为蝴蝶,Local,花朵,,
edit_1107,image_edit_magic_data/image_1107.png,make the fishing trophy a giant goldfish,image_edit_meta,将钓鱼奖杯变成一只巨大的金鱼样子。,Local,钓鱼奖杯,,
edit_1108,image_edit_magic_data/image_1108.png,set it in a studio,image_edit_meta,将它设置在摄影棚里,Background,无修改物体,,
edit_1109,image_edit_magic_data/image_1109.png,replace the hat with a crown,image_edit_meta,将帽子换成王冠,Local,帽子,,
edit_1110,image_edit_magic_data/image_1110.png,age her 50 years,image_edit_meta,让她看起来50岁了。,Local,女孩,,
edit_1111,image_edit_magic_data/image_1111.png,turn her hair into a lion's mane,image_edit_meta,将她的头发变成狮子的鬃毛。,Local,头发,,
edit_1112,image_edit_magic_data/image_1112.png,have her do a handstand on a skateboard,image_edit_meta,请让她在滑板上做一个倒立。,Local,她,,
edit_1113,image_edit_magic_data/image_1113.png,transform into a futuristic city,image_edit_meta,变成一个未来城市,Global,无修改物体,,
edit_1114,image_edit_magic_data/image_1114.png,change christmas theme to halloween,image_edit_meta,将圣诞节主题改为万圣节主题,Global,无修改物体,,
edit_1115,image_edit_magic_data/image_1115.png,replace dog with cat,image_edit_meta,将狗替换为猫,Local,狗,,
edit_1116,image_edit_magic_data/image_1116.png,set the store in a futuristic city,image_edit_meta,将商店设置在未来的城市中,Global,无修改物体,,
edit_1117,image_edit_magic_data/image_1117.png,have her wear a superhero costume,image_edit_meta,让她穿一套超级英雄的服装。,Local,她的衣服,,
edit_1118,image_edit_magic_data/image_1118.png,let's see her in a music concert,image_edit_meta,让我们在音乐会上看看她吧。,Global,无修改物体,,
edit_1119,image_edit_magic_data/image_1119.png,change the background to a savannah,image_edit_meta,将背景更改为草原。,Background,无修改物体,,
edit_1120,image_edit_magic_data/image_1120.png,change the background to a cityscape,image_edit_meta,将背景更改为城市风光。,Background,无修改物体,,
edit_1121,image_edit_magic_data/image_1121.png,give the surfer a shark tail,image_edit_meta,给冲浪者一个鲨鱼尾巴。,Local,冲浪者,,
edit_1122,image_edit_magic_data/image_1122.png,let's see her in a futuristic city,image_edit_meta,让我们看看她在未来城市中的样子。,Global,无修改物体,,
edit_1123,image_edit_magic_data/image_1123.png,make him a superhero,image_edit_meta,把他变成超级英雄,Local,他,,
edit_1124,image_edit_magic_data/image_1124.png,convert to a painting,image_edit_meta,将其转化为一幅画,Global,无修改物体,,
edit_1125,image_edit_magic_data/image_1125.png,convert to a futuristic cityscape,image_edit_meta,转换为未来都市景观,Global,无修改物体,,
edit_1126,image_edit_magic_data/image_1126.png,make the forest more mystical,image_edit_meta,让森林更加神秘,Global,无修改物体,,
edit_1127,image_edit_magic_data/image_1127.png,make her hair shorter,image_edit_meta,把她的头发剪短。,Local,头发,,
edit_1128,image_edit_magic_data/image_1128.png,replace avocado with peanut butter,image_edit_meta,将牛油果替换为花生酱,Local,牛油果,,
edit_1129,image_edit_magic_data/image_1129.png,change the bottle to a magical potion,image_edit_meta,将瓶子变成神奇药水,Local,瓶子,,
edit_1130,image_edit_magic_data/image_1130.png,put the beekeeper in a spaceship,image_edit_meta,把养蜂人放进宇宙飞船里。,Background,无修改物体,,
edit_1131,image_edit_magic_data/image_1131.png,let's see it in spring,image_edit_meta,让我们在春天看看它吧。,Global,无修改物体,,
edit_1132,image_edit_magic_data/image_1132.png,turn into a mischievous little boy,image_edit_meta,变成一个淘气的小男孩,Local,女孩,,
edit_1133,image_edit_magic_data/image_1133.png,make her a superhero,image_edit_meta,把她变成超级英雄,Local,她,,
edit_1134,image_edit_magic_data/image_1134.png,make it a 3D sculpture,image_edit_meta,将其制作成三维雕塑,Global,无修改物体,,
edit_1135,image_edit_magic_data/image_1135.png,place the veterinarian and dog in a snowy environment,image_edit_meta,将兽医和狗置于雪地中。,Background,无修改物体,,
edit_1136,image_edit_magic_data/image_1136.png,replace flower with a bird,image_edit_meta,用鸟替换花,Local,花,,
edit_1137,image_edit_magic_data/image_1137.png,make the robot evil,image_edit_meta,让机器人变得邪恶,Local,机器人,,
edit_1138,image_edit_magic_data/image_1138.png,give him a robot arm,image_edit_meta,给他一个机械臂,Addition,无修改物体,,
edit_1139,image_edit_magic_data/image_1139.png,change hair to blonde,image_edit_meta,染发成金色,Local,头发,,
edit_1140,image_edit_magic_data/image_1140.png,change the fruit to pineapple,image_edit_meta,把水果换成菠萝。,Local,水果,,
edit_1141,image_edit_magic_data/image_1141.png,change the background to a cityscape,image_edit_meta,将背景更改为城市风光。,Background,无修改物体,,
edit_1142,image_edit_magic_data/image_1142.png,change the season to summer,image_edit_meta,将季节改为夏季。,Global,无修改物体,,
edit_1143,image_edit_magic_data/image_1143.png,put her in a music concert,image_edit_meta,让她参加音乐会。,Global,无修改物体,,
edit_1144,image_edit_magic_data/image_1144.png,make the woman a superhero,image_edit_meta,把女人变成超级英雄,Local,女人,,
edit_1145,image_edit_magic_data/image_1145.png,have her hair flowing in the wind,image_edit_meta,让她秀发随风飘扬。,Local,秀发,,
edit_1146,image_edit_magic_data/image_1146.png,make the couple elderly,image_edit_meta,让这对夫妇变老,Local,这对夫妇,,
edit_1147,image_edit_magic_data/image_1147.png,take away the shed,image_edit_meta,请把小屋搬走。,Remove,小屋,,
edit_1148,image_edit_magic_data/image_1148.png,have the bird fly around him,image_edit_meta,让鸟儿在他周围飞舞。,Local,鸟儿,,
edit_1149,image_edit_magic_data/image_1149.png,make it a painting,image_edit_meta,将它画成一幅画,Global,无修改物体,,
edit_1150,image_edit_magic_data/image_1150.png,make the background a cityscape at sunset,image_edit_meta,将背景设为日落时的城市天际线。,Background,无修改物体,,
edit_1151,image_edit_magic_data/image_1151.png,have them take a selfie,image_edit_meta,让他们拍张自拍照。,Local,他们,,
edit_1152,image_edit_magic_data/image_1152.png,have them be in space,image_edit_meta,让他们处于太空中。,Background,无修改物体,,
edit_1153,image_edit_magic_data/image_1153.png,more futuristic background,image_edit_meta,更换一个更未来的背景,Background,无修改物体,,
edit_1154,image_edit_magic_data/image_1154.png,convert to a colorful illustration,image_edit_meta,请将它转化为一幅生动的彩色插图。,Global,无修改物体,,
edit_1155,image_edit_magic_data/image_1155.png,give the man a superhero cape,image_edit_meta,请给这位男士一件超级英雄斗篷。,Addition,无修改物体,,
edit_1156,image_edit_magic_data/image_1156.png,let's see her in a futuristic cyberpunk setting,image_edit_meta,让我们看看她在未来赛博朋克背景下的样子。,Global,无修改物体,,
edit_1157,image_edit_magic_data/image_1157.png,convert to a dark and spooky easter bunny,image_edit_meta,转换为暗黑恐怖的复活节兔子,Local,兔子,,
edit_1158,image_edit_magic_data/image_1158.png,put a crown on the man,image_edit_meta,请给那个男人戴上王冠。,Addition,无修改物体,,
edit_1159,image_edit_magic_data/image_1159.png,place her in a futuristic city,image_edit_meta,将她置于一个未来城市中。,Background,无修改物体,,
edit_1160,image_edit_magic_data/image_1160.png,turn into a pizza,image_edit_meta,变成一个比萨饼,Local,意大利面,,
edit_1161,image_edit_magic_data/image_1161.png,have the deer be in a circus,image_edit_meta,让鹿加入马戏团,Global,无修改物体,,
